ID,model,target_language_name,topic,iteration,timestamp,target_language_sentence,batch_id,custom_id,model_suffix,Clarity / Readability,Naturalness / Colloquial / Context appropriateness,Formal Correctness,Critical Error,Comments (Optional),clarity_score,naturalness_score,correctness_score,has_critical_error,Sentence (in Target Language )
HI-2661,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Clean Water and Sanitation,4,2025-11-27T12:30:24.299557,Make una help wash di wata well-well before una drink am.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Clean_Water_and_Sanitation-3,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
OT-7968,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Clean Water and Sanitation,15,2025-11-27T12:30:24.301520,Make we try clean our wota well-well before we drink am.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Clean_Water_and_Sanitation-14,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
QW-6805,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Clean Water and Sanitation,16,2025-11-27T12:30:24.300942,Make we no drink wota wey no clean at all.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Clean_Water_and_Sanitation-15,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
WZ-8911,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Clean Water and Sanitation,24,2025-11-27T12:30:24.302005,Make we drink clean wata wey no get problem for our body.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Clean_Water_and_Sanitation-23,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
YH-5290,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Clean Water and Sanitation,40,2025-11-27T12:30:24.301359,"Abeg make we get clean wota for our area, e dey important well-well.",arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Clean_Water_and_Sanitation-39,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
SU-6561,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Climate Action,33,2025-11-27T12:30:24.303865,Make we join hand fight dis climate change wey dey worry our world.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Climate_Action-32,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
AD-4388,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Climate Action,35,2025-11-27T12:30:24.304771,Make we join hand togeda save our planet from dis bad weather wey dey worry us.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Climate_Action-34,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
RS-9375,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Climate Action,38,2025-11-27T12:30:24.302701,Make we join hand tackle dis climate change matter before e spoil everything.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Climate_Action-37,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
MO-9825,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Climate Action,42,2025-11-27T12:30:24.304524,Make we join hand fight dis climate change mata before e spoil our land.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Climate_Action-41,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
AP-1461,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Climate Action,49,2025-11-27T12:30:24.304840,Make we join hand protect our environment before e spoil finish.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Climate_Action-48,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0,
DX-2545,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Crime and Law,18,2025-11-27T12:30:24.290876,Di police don catch di thief wey break enter our shop last night.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Crime_and_Law-17,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
OZ-3875,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Crime and Law,19,2025-11-27T12:30:24.292399,Di police don catch di tiff wey thief my moni last week.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Crime_and_Law-18,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
PD-7751,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Crime and Law,23,2025-11-27T12:30:24.291703,Di police don catch di tiff wey steal my motor yesterday.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Crime_and_Law-22,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
JB-1051,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Crime and Law,32,2025-11-27T12:30:24.289583,Di police dem don catch di thief wey steal my motor yesterday.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Crime_and_Law-31,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
VZ-2382,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Crime and Law,46,2025-11-27T12:30:24.291235,Di police don catch di thief wey break enter our shop yesterday.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Crime_and_Law-45,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
RF-5867,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Culture,1,2025-11-27T12:30:24.291934,Our culture na beta tin wey we dey use show who we be.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Culture-0,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
HZ-6226,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Culture,15,2025-11-27T12:30:24.295783,Our culture sweet pass as e dey bring people togeda for ceremony.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Culture-14,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
MA-9379,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Culture,17,2025-11-27T12:30:24.293369,"Our culture sweet well-well, from di food to di dance and music wey we get.",arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Culture-16,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
NM-0334,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Culture,31,2025-11-27T12:30:24.292998,"Our culture sweet well well, na why we dey always show am with pride.",arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Culture-30,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
YW-1918,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Culture,46,2025-11-27T12:30:24.291944,Our culture na wetin dey make us different for dis world.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Culture-45,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
FL-5371,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Decent Work and Economic Growth,19,2025-11-27T12:30:24.301318,Wetin man fit do to get beta work wey go bring money for family?,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Decent_Work_and_Economic_Growth-18,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
IV-7859,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Decent Work and Economic Growth,33,2025-11-27T12:30:24.303188,Make we work togeda to make our ekonomi beta for everybody,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Decent_Work_and_Economic_Growth-32,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
MT-6915,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Decent Work and Economic Growth,34,2025-11-27T12:30:24.302785,Make we work togeda to build beta economy for our kontri.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Decent_Work_and_Economic_Growth-33,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
LO-9249,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Decent Work and Economic Growth,41,2025-11-27T12:30:24.301856,Make we join hand togeda make we get beta work and moni for everybody.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Decent_Work_and_Economic_Growth-40,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
SC-2513,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Decent Work and Economic Growth,43,2025-11-27T12:30:24.301798,De way work market dey grow for our kontri dey give people beta life.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Decent_Work_and_Economic_Growth-42,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
JD-2528,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Disasters and Accidents,3,2025-11-27T12:30:24.291966,De accident wey happen for junction yesterday na serious mata.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Disasters_and_Accidents-2,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0,
MN-9296,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Disasters and Accidents,12,2025-11-27T12:30:24.293696,Di moto accident wey happen for Eko bridge yesterday na serious wahala.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Disasters_and_Accidents-11,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
NF-7828,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Disasters and Accidents,27,2025-11-27T12:30:24.293007,Di flood wey happen last month destroy many people house for our area.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Disasters_and_Accidents-26,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
FP-4225,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Disasters and Accidents,30,2025-11-27T12:30:24.292773,De flood wey happen last week don destroy plenty houses for our area.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Disasters_and_Accidents-29,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
OT-0507,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Disasters and Accidents,44,2025-11-27T12:30:24.291895,Di big fire wey burn di market yesterday na serious wahala.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Disasters_and_Accidents-43,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
EG-6887,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Entertainment,14,2025-11-27T12:30:24.292924,Di new Burna Boy song dey make everybody dance for club.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Entertainment-13,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
NV-7677,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Entertainment,19,2025-11-27T12:30:24.292117,Di new film wey dem release for cinema sweet well-well.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Entertainment-18,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
FC-9034,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Entertainment,31,2025-11-27T12:30:24.293312,Di new Nollywood movie wey dem release yesterday sweet well well.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Entertainment-30,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
BI-3842,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Entertainment,40,2025-11-27T12:30:24.292461,Di new movie wey dem show for cinema sweet well-well.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Entertainment-39,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
YO-9788,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Entertainment,47,2025-11-27T12:30:24.291754,Di new Davido song dey make everybody dance for club.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Entertainment-46,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
DS-1485,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Environment,13,2025-11-27T12:30:24.294341,Di way wey pipul dey trow dirty for ground dey spoil our environment well-well.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Environment-12,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
RY-0783,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Environment,14,2025-11-27T12:30:24.293113,Di air wey we dey breathe don too dirty for dis area.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Environment-13,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
ND-3407,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Environment,19,2025-11-27T12:30:24.293125,Di smoke wey dey comot from factory don spoil our environment well-well.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Environment-18,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
IL-1713,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Environment,20,2025-11-27T12:30:24.298390,Di way wey people dey trow dirty for road dey spoil our environment well-well.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Environment-19,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
GZ-9596,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Environment,47,2025-11-27T12:30:24.296114,Di way wey rain no dey fall again na serious wahala for our environment.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Environment-46,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
FT-2330,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Gender Equality,12,2025-11-27T12:30:24.300644,Make una know say man and woman suppose get equal right for life.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Gender_Equality-11,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
SL-8498,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Gender Equality,24,2025-11-27T12:30:24.300673,Make man and woman get di same chance for life abeg.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Gender_Equality-23,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
FK-4494,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Gender Equality,34,2025-11-27T12:30:24.300495,Make we give woman dem same chance wey we dey give man for dis life.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Gender_Equality-33,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
QV-1260,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Gender Equality,39,2025-11-27T12:30:24.299840,Make we treat both man and woman with equal respect for dis world,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Gender_Equality-38,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
IU-2232,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Gender Equality,48,2025-11-27T12:30:24.299107,Make we treat both man and woman as equals for dis life.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Gender_Equality-47,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
WK-3672,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Global Partnerships,16,2025-11-27T12:30:24.308346,Make we join hand wit oda kontris to make world beta.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Global_Partnerships-15,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,5,6,0,
SU-4667,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Global Partnerships,20,2025-11-27T12:30:24.305579,All di kontris for world don join hand to make life beta.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Global_Partnerships-19,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
CU-1684,bedrock-claude-3-5-sonnet,Nigerian Pidgin,Global Partnerships,29,2025-11-27T12:30:24.307051,Make we join hand wit oda kontris to make life beta.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,NigerianPidgin-Global_Partnerships-28,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,7,6,6,0,
