ID,model,target_language_name,topic,iteration,timestamp,target_language_sentence,batch_id,custom_id,model_suffix,Clarity / Readability,Naturalness / Colloquial / Context appropriateness,Formal Correctness,Critical Error,Comments (Optional),clarity_score,naturalness_score,correctness_score,has_critical_error,Sentence (in Target Language )
BJ-5792-2,claude-opus-4-5-20251101,Igbo,Child health,6,2025-11-26T15:58:37.295015,Ọ dị mkpa ka ụmụaka na-enweta ọgwụ mgbochi ọrịa ka ha wee nwee ahụ ike.,msgbatch_01UPhvXxCSKSLeEpqGk1iVJp,Igbo-Child_health-5,claude-opus-4-5-20251101,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
XM-4242-2,claude-opus-4-5-20251101,Igbo,Child health,28,2025-11-26T15:58:37.295813,Ọ dị mkpa ka anyị na-akwado ahụike ụmụaka site n'inye ha nri zuru oke na ịkwa ha ahụ.,msgbatch_01UPhvXxCSKSLeEpqGk1iVJp,Igbo-Child_health-27,claude-opus-4-5-20251101,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0,
FC-4955-2,claude-sonnet-4-20250514,Igbo,Child health,5,2025-11-25T21:26:50.715190,Nwata ahụ nwere ahụ ike nke ọma n'ihi nri ndị nne na nna ya na-enye ya.,msgbatch_013YSRiW6Z3NCCKyVi3VcP99,Igbo-Child_health-4,claude-sonnet-4-20250514,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
PB-5466-2,claude-sonnet-4-20250514,Igbo,Child health,33,2025-11-25T21:26:50.716085,Nwata a na-aga ụlọ ọgwụ maka nyocha ahụike kwa ọnwa.,msgbatch_013YSRiW6Z3NCCKyVi3VcP99,Igbo-Child_health-32,claude-sonnet-4-20250514,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
NT-2786-2,claude-sonnet-4-5-20250929,Igbo,Child health,20,2025-11-25T21:28:29.249417,Ọ dị mkpa ka anyị hụ na ụmụaka anyị na-eri nri ndị nwere vitamin.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Child_health-19,claude-sonnet-4-5-20250929,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
WQ-4689-2,claude-sonnet-4-5-20250929,Igbo,Child health,34,2025-11-25T21:28:29.249904,Ahụ ike nwata bụ ihe dị mkpa maka uto ha nke ọma.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Child_health-33,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0,
XV-0260-2,gpt-4.1-2025-04-14,Igbo,Child health,30,2025-11-25T21:12:30.672028,Ụmụaka chọrọ iri nri dị mma iji too nke ọma.,batch_6924d2634fc08190a7e8ef41dd79d8d9,Igbo-Child_health-29,gpt-4_1,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0,
DX-6244-2,gpt-4.1-2025-04-14,Igbo,Child health,47,2025-11-25T21:12:30.672210,Ụmụaka kwesịrị iri nri dị mma ka ahụ ha nwee ike.,batch_6924d2634fc08190a7e8ef41dd79d8d9,Igbo-Child_health-46,gpt-4_1,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
GT-1841-2,gpt-5,Igbo,Child health,30,2025-11-25T21:13:53.213446,"Nlekọta ahụike ụmụaka bụ isi, nye ha ọgwụ mgbochi n'oge.",batch_6924d274ef5081908a7a2e6cbfe404df,Igbo-Child_health-29,gpt-5,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
IX-5156-2,gpt-5,Igbo,Child health,47,2025-11-25T21:13:53.213639,"Ahụike ụmụaka na-amalite n'ụlọ, site na nri ọma na ịdị ọcha.",batch_6924d274ef5081908a7a2e6cbfe404df,Igbo-Child_health-46,gpt-5,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
DT-3246-2,gpt-5-mini,Igbo,Child health,19,2025-11-25T21:14:38.003731,"Na-elekọta ahụike ụmụaka na-agụnye nri ọma, ọgwụ mgbochi na nnyocha kwa afọ.",batch_6924d28c60748190a6b989b1a6273f32,Igbo-Child_health-18,gpt-5-mini,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5,5,0,
AA-2959-2,gpt-5-mini,Igbo,Child health,46,2025-11-25T21:14:38.003956,"Iji chebe ahụike ụmụaka, nne na nna ga-eburu ha ruo ọgwụ mgbochi.",batch_6924d28c60748190a6b989b1a6273f32,Igbo-Child_health-45,gpt-5-mini,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5,5,0,
XH-4501-2,gpt-5-nano,Igbo,Child health,20,2025-11-25T21:14:46.374817,Nri ziri ezi na ọgwụ na-enye ụmụaka ahụike.,batch_6924d24a35b88190bf1190e37df6136b,Igbo-Child_health-19,gpt-5-nano,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
BW-0005-2,gpt-5-nano,Igbo,Child health,46,2025-11-25T21:14:46.375031,Ndị nne na nna kwesịrị ilekọta ahụike ụmụaka mgbe niile.,batch_6924d24a35b88190bf1190e37df6136b,Igbo-Child_health-45,gpt-5-nano,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
LM-3859-2,gpt-5.1,Igbo,Child health,31,2025-11-25T21:16:56.010354,"Nlekọta ahụike ụmụaka chọrọ nri ọma, izu ike, na ọgwụgwọ oge.",batch_6924d29f3d80819099d62f3f2cae977e,Igbo-Child_health-30,gpt-5_1,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5,5,0,
ZM-9800-2,gpt-5.1,Igbo,Child health,47,2025-11-25T21:16:56.010485,Ọgwụgwụ nri ọma na-enye ụmụaka ike ịzụlite ahụike ọma.,batch_6924d29f3d80819099d62f3f2cae977e,Igbo-Child_health-46,gpt-5_1,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5,5,0,
LR-9578-2,bedrock-claude-3-5-sonnet,Igbo,Clean Water and Sanitation,35,2025-11-27T12:30:24.257747,Anyị chọrọ ka mmiri dị ọcha na-eru onye ọ bụla.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Clean_Water_and_Sanitation-34,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
SC-2517-2,bedrock-claude-3-5-sonnet,Igbo,Clean Water and Sanitation,43,2025-11-27T12:30:24.255799,Mmiri ọcha dị mkpa maka ahụike anyị niile.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Clean_Water_and_Sanitation-42,claude-3-5-sonnet-20241022-v2,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5,5,0,
PT-7662-2,claude-haiku-4-5-20251001,Igbo,Clean Water and Sanitation,6,2025-11-25T21:28:36.604543,Mmiri dị ọcha bụ ihe dị mkpa maka ahụike na ụlọ ọrụ nke ọha na eze,msgbatch_01MBb73G9mxiVUMWL3P9VTsj,Igbo-Clean_Water_and_Sanitation-5,claude-haiku-4-5-20251001,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
HQ-7367-2,claude-haiku-4-5-20251001,Igbo,Clean Water and Sanitation,50,2025-11-25T21:28:36.606012,Mmiri dị ọcha bụ ihe dị mkpa maka ike-nso-mma na arụmọrụ ngazi nke onye ọbụla na obodo.,msgbatch_01MBb73G9mxiVUMWL3P9VTsj,Igbo-Clean_Water_and_Sanitation-49,claude-haiku-4-5-20251001,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5,5,0,
QH-3912-2,claude-opus-4-5-20251101,Igbo,Clean Water and Sanitation,22,2025-11-26T15:58:37.207063,Mmiri dị ọcha na ịsa ahụ nke ọma dị mkpa maka ahụike anyị niile.,msgbatch_01UPhvXxCSKSLeEpqGk1iVJp,Igbo-Clean_Water_and_Sanitation-21,claude-opus-4-5-20251101,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
BW-9832-2,claude-opus-4-5-20251101,Igbo,Clean Water and Sanitation,50,2025-11-26T15:58:37.207981,"Mmiri dị ọcha na-enye ahụike mma, ọ bụ ihe anyị niile kwesịrị inwe.",msgbatch_01UPhvXxCSKSLeEpqGk1iVJp,Igbo-Clean_Water_and_Sanitation-49,claude-opus-4-5-20251101,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0,
TK-5168-2,claude-sonnet-4-20250514,Igbo,Clean Water and Sanitation,4,2025-11-25T21:26:50.691817,Mmiri dị ọcha na-enyere anyị aka ịnọgide na-adị ndụ ma sie ike.,msgbatch_013YSRiW6Z3NCCKyVi3VcP99,Igbo-Clean_Water_and_Sanitation-3,claude-sonnet-4-20250514,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0,
MF-9613-2,claude-sonnet-4-20250514,Igbo,Clean Water and Sanitation,48,2025-11-25T21:26:50.693813,Mmiri dị ọcha na ihicha ahụ dị mkpa maka ahụ ike ọma.,msgbatch_013YSRiW6Z3NCCKyVi3VcP99,Igbo-Clean_Water_and_Sanitation-47,claude-sonnet-4-20250514,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0,
DS-7128-2,claude-sonnet-4-5-20250929,Igbo,Clean Water and Sanitation,4,2025-11-25T21:28:29.169243,Mmiri dị ọcha na ịdị ọcha gburugburu na-enyere anyị aka ịnọgide na ahụ ike.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Clean_Water_and_Sanitation-3,claude-sonnet-4-5-20250929,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
VU-8949-2,claude-sonnet-4-5-20250929,Igbo,Clean Water and Sanitation,12,2025-11-25T21:28:29.169557,Mmiri dị ọcha na-enyere ndị obodo aka ịnọgide na-adị ike ma ghara ịrịa ọrịa.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Igbo-Clean_Water_and_Sanitation-11,claude-sonnet-4-5-20250929,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
RJ-5732-2,gpt-4.1-2025-04-14,Igbo,Clean Water and Sanitation,6,2025-11-25T21:12:30.665395,Ọ bụ ihe dị mkpa inweta mmiri dị ọcha kwa ụbọchị n’ụlọ anyị.,batch_6924d2634fc08190a7e8ef41dd79d8d9,Igbo-Clean_Water_and_Sanitation-5,gpt-4_1,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
IX-4071-2,gpt-4.1-2025-04-14,Igbo,Clean Water and Sanitation,50,2025-11-25T21:12:30.665851,Mmiri dị ọcha dị mkpa dịka nri n’abalị kwa ụbọchị.,batch_6924d2634fc08190a7e8ef41dd79d8d9,Igbo-Clean_Water_and_Sanitation-49,gpt-4_1,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
NW-9268-2,gpt-5,Igbo,Clean Water and Sanitation,4,2025-11-25T21:13:53.207697,Ị na-aṅụ mmiri dị ọcha ma na-asachapụ aka mgbe niile?,batch_6924d274ef5081908a7a2e6cbfe404df,Igbo-Clean_Water_and_Sanitation-3,gpt-5,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
VL-2390-2,gpt-5,Igbo,Clean Water and Sanitation,50,2025-11-25T21:13:53.208118,Mmiri dị ọcha na ịsa aka na-egbochi ọrịa n'obodo anyị.,batch_6924d274ef5081908a7a2e6cbfe404df,Igbo-Clean_Water_and_Sanitation-49,gpt-5,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
PL-7053-2,gpt-5-mini,Igbo,Clean Water and Sanitation,6,2025-11-25T21:14:37.998266,Ịdị ọcha mmiri na ịkwado ụlọ mposi dị mkpa maka ahụike obodo.,batch_6924d28c60748190a6b989b1a6273f32,Igbo-Clean_Water_and_Sanitation-5,gpt-5-mini,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
ZN-4197-2,gpt-5-mini,Igbo,Clean Water and Sanitation,50,2025-11-25T21:14:37.998645,Mmiri dị ọcha na ụlọ mposi dị ọcha bụ ihe onye ọ bụla kwesiri inweta.,batch_6924d28c60748190a6b989b1a6273f32,Igbo-Clean_Water_and_Sanitation-49,gpt-5-mini,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
UX-4793-2,gpt-5-nano,Igbo,Clean Water and Sanitation,6,2025-11-25T21:14:46.369431,Ị nwere mmiri dị ọcha na ebe ịsa ahụ?,batch_6924d24a35b88190bf1190e37df6136b,Igbo-Clean_Water_and_Sanitation-5,gpt-5-nano,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
