ID,model,target_language_name,topic,iteration,timestamp,target_language_sentence,batch_id,custom_id,model_suffix,Clarity / Readability,Naturalness / Colloquial / Context appropriateness,Formal Correctness,Critical Error,Comments (Optional),clarity_score,naturalness_score,correctness_score,has_critical_error,Sentence (in Target Language )
DG-2370,bedrock-claude-3-5-sonnet,Igbo,Clean Water and Sanitation,5,2025-11-27T12:30:24.256456,Mmiri ọcha dị mkpa maka ahụ ike anyị.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Clean_Water_and_Sanitation-4,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,5.0,5,0,
LR-9578,bedrock-claude-3-5-sonnet,Igbo,Clean Water and Sanitation,35,2025-11-27T12:30:24.257747,Anyị chọrọ ka mmiri dị ọcha na-eru onye ọ bụla.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Clean_Water_and_Sanitation-34,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
ET-1146,bedrock-claude-3-5-sonnet,Igbo,Clean Water and Sanitation,39,2025-11-27T12:30:24.258731,Anyị chọrọ ịnweta mmiri ọcha maka ahụike anyị.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Clean_Water_and_Sanitation-38,claude-3-5-sonnet-20241022-v2,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5.0,5,0,
WX-7866,bedrock-claude-3-5-sonnet,Igbo,Clean Water and Sanitation,42,2025-11-27T12:30:24.255350,Mmiri ọcha dị mkpa maka ahụike anyị.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Clean_Water_and_Sanitation-41,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,5.0,5,0,
SC-2517,bedrock-claude-3-5-sonnet,Igbo,Clean Water and Sanitation,43,2025-11-27T12:30:24.255799,Mmiri ọcha dị mkpa maka ahụike anyị niile.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Clean_Water_and_Sanitation-42,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,5.0,5,0,
OV-8528,bedrock-claude-3-5-sonnet,Igbo,Climate Action,3,2025-11-27T12:30:24.261586,Anyị kwesịrị ichekwa gburugburu anyị maka ọdịnihu,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Climate_Action-2,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
US-2268,bedrock-claude-3-5-sonnet,Igbo,Climate Action,23,2025-11-27T12:30:24.261767,Anyị kwesịrị ichekwa ụwa anyị site na mgbanwe ihu igwe.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Climate_Action-22,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
BD-8242,bedrock-claude-3-5-sonnet,Igbo,Climate Action,25,2025-11-27T12:30:24.263169,Anyị kwesịrị ichekwa ụwa anyị site na ịgbanwe ihe anyị na-eme.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Climate_Action-24,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
FK-3584,bedrock-claude-3-5-sonnet,Igbo,Climate Action,26,2025-11-27T12:30:24.261903,Anyị ga-echekwa ụwa site n'ịgbanwe ihe ndị anyị na-eme kwa ụbọchị.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Climate_Action-25,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
CI-3842,bedrock-claude-3-5-sonnet,Igbo,Climate Action,40,2025-11-27T12:30:24.261725,Anyị ga-echekwa ụwa site na ịkwụsị ikpochi ikuku.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Climate_Action-39,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
UJ-9818,bedrock-claude-3-5-sonnet,Igbo,Crime and Law,27,2025-11-27T12:30:24.243057,Ndị uweojii na-achọ onye orụ ego ụlọ akụ.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Crime_and_Law-26,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
UF-9922,bedrock-claude-3-5-sonnet,Igbo,Crime and Law,30,2025-11-27T12:30:24.241621,Ndị uweojii na-achọ onye zuru ego na banki.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Crime_and_Law-29,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
VT-9590,bedrock-claude-3-5-sonnet,Igbo,Crime and Law,31,2025-11-27T12:30:24.249239,Ndị uweojii jidere onye orụ n'ahịa taa.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Crime_and_Law-30,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
AC-0943,bedrock-claude-3-5-sonnet,Igbo,Crime and Law,42,2025-11-27T12:30:24.234334,Ndị uweojii jidere onye orụ n'abalị ọ gara.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Crime_and_Law-41,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,5 - Somewhat natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,5.0,6,0,
YS-6907,bedrock-claude-3-5-sonnet,Igbo,Crime and Law,47,2025-11-27T12:30:24.235830,Ndị uweojii na-achọ onye orụ banki ahụ.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Crime_and_Law-46,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
UR-4473,bedrock-claude-3-5-sonnet,Igbo,Culture,3,2025-11-27T12:30:24.235211,Ndi Igbo na-akwanyere omenala ha ugwu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Culture-2,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
ZZ-6471,bedrock-claude-3-5-sonnet,Igbo,Culture,20,2025-11-27T12:30:24.234545,Omenala anyị bụ ihe dị ezigbo mkpa na ndụ anyị.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Culture-19,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
WB-2767,bedrock-claude-3-5-sonnet,Igbo,Culture,22,2025-11-27T12:30:24.234599,Omenaala anyị dị mkpa n'ụzọ ndụ anyị.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Culture-21,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
OG-5925,bedrock-claude-3-5-sonnet,Igbo,Culture,32,2025-11-27T12:30:24.244418,Ọmenala anyị dị ezigbo mkpa n'ebe anyị bi.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Culture-31,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
WK-5625,bedrock-claude-3-5-sonnet,Igbo,Culture,44,2025-11-27T12:30:24.248866,Omenala anyị bụ ihe dị ezigbo mkpa na ndụ ndị Igbo.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Culture-43,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
QR-1537,bedrock-claude-3-5-sonnet,Igbo,Decent Work and Economic Growth,7,2025-11-27T12:30:24.258133,Ọrụ dị mma na-eweta ego dị mma n'obodo anyị.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Decent_Work_and_Economic_Growth-6,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
DI-7321,bedrock-claude-3-5-sonnet,Igbo,Decent Work and Economic Growth,18,2025-11-27T12:30:24.258827,Ọrụ dị mma na-enye mmadụ ohere inweta ego maka ezinụlọ ya.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Decent_Work_and_Economic_Growth-17,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
BJ-6963,bedrock-claude-3-5-sonnet,Igbo,Decent Work and Economic Growth,19,2025-11-27T12:30:24.259581,Ọrụ dị mma na-enyere ndị mmadụ aka ịkpata ego nke ga-enyere ha aka.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Decent_Work_and_Economic_Growth-18,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
FK-9532,bedrock-claude-3-5-sonnet,Igbo,Decent Work and Economic Growth,23,2025-11-27T12:30:24.258309,Ọrụ dị mma na ọganihu ego dị mkpa maka ọdịmma obodo anyị.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Decent_Work_and_Economic_Growth-22,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
PQ-7747,bedrock-claude-3-5-sonnet,Igbo,Decent Work and Economic Growth,43,2025-11-27T12:30:24.257033,Ọrụ na-enye anyị ego dị mkpa maka ịdị ndụ nke ọma.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Decent_Work_and_Economic_Growth-42,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
AC-6873,bedrock-claude-3-5-sonnet,Igbo,Disasters and Accidents,14,2025-11-27T12:30:24.236596,Ọkụ gbara ụlọ ahịa dị n'Onitsha taa.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Disasters_and_Accidents-13,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
GS-5004,bedrock-claude-3-5-sonnet,Igbo,Disasters and Accidents,17,2025-11-27T12:30:24.241497,Ọkụ gbara ụlọ ahịa n'abalị gara aga.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Disasters_and_Accidents-16,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
PT-7480,bedrock-claude-3-5-sonnet,Igbo,Disasters and Accidents,20,2025-11-27T12:30:24.237360,Ọkụ gbara ụlọ ahịa na Onicha taa.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Disasters_and_Accidents-19,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
DN-2456,bedrock-claude-3-5-sonnet,Igbo,Disasters and Accidents,31,2025-11-27T12:30:24.236402,Ọkụ gbara ụlọ ahịa ahụ n'abalị,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Disasters_and_Accidents-30,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
LB-6098,bedrock-claude-3-5-sonnet,Igbo,Disasters and Accidents,33,2025-11-27T12:30:24.246457,Ọkụ ahụ gbara n'ụlọ ahịa taa bụ ihe mgberede dị egwu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Disasters_and_Accidents-32,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
GL-8416,bedrock-claude-3-5-sonnet,Igbo,Entertainment,19,2025-11-27T12:30:24.237656,Anyi na-aga egwuregwu na ụbọchị taa.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Entertainment-18,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,5,0,
QO-8499,bedrock-claude-3-5-sonnet,Igbo,Entertainment,20,2025-11-27T12:30:24.249924,Egwu na egwuregwu na-enye anyị obi ụtọ n'oge ezumike.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Entertainment-19,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
DE-1655,bedrock-claude-3-5-sonnet,Igbo,Entertainment,41,2025-11-27T12:30:24.247860,Egwu na-atọ ụtọ taa n'ụlọ ahịa.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Entertainment-40,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
RL-2398,bedrock-claude-3-5-sonnet,Igbo,Entertainment,42,2025-11-27T12:30:24.246225,Egwú ọma na-atọ ụtọ n'olu m.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Entertainment-41,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
MQ-0002,bedrock-claude-3-5-sonnet,Igbo,Entertainment,47,2025-11-27T12:30:24.243020,Egwu na-eme m obi ụtọ mgbe niile.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Entertainment-46,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
WK-7872,bedrock-claude-3-5-sonnet,Igbo,Environment,1,2025-11-27T12:30:24.249155,Ọnọdụ gburugburu anyị chọrọ nchekwa na nlekọta.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Environment-0,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
TQ-2595,bedrock-claude-3-5-sonnet,Igbo,Environment,20,2025-11-27T12:30:24.236524,Anyị kwesịrị ichekwa gburugburu ebe obibi anyị.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Environment-19,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
FM-9495,bedrock-claude-3-5-sonnet,Igbo,Environment,24,2025-11-27T12:30:24.239689,Anyị ga-echekwa gburugburu ebe obibi anyị maka ọdịnihu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Environment-23,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
QQ-8794,bedrock-claude-3-5-sonnet,Igbo,Environment,33,2025-11-27T12:30:24.243234,Anyị ga-echekwa gburugburu ebe obibi anyị maka ụmụ anyị.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Environment-32,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
PA-5516,bedrock-claude-3-5-sonnet,Igbo,Environment,50,2025-11-27T12:30:24.235176,Anyi kwesịrị ichekwa gburugburu ebe obibi anyị.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Environment-49,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
SJ-0974,bedrock-claude-3-5-sonnet,Igbo,Gender Equality,23,2025-11-27T12:30:24.259380,Ụmụ nwanyị na ụmụ nwoke kwesịrị ịnweta ohere nhazi ndị ọma.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Gender_Equality-22,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
UZ-9930,bedrock-claude-3-5-sonnet,Igbo,Gender Equality,32,2025-11-27T12:30:24.256672,Ụmụ nwanyị na ụmụ nwoke kwesịrị ịnwe otu ohere.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Gender_Equality-31,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
SP-2896,bedrock-claude-3-5-sonnet,Igbo,Gender Equality,36,2025-11-27T12:30:24.256303,Ụmụnwoke na ụmụnwaanyị kwesịrị ịnweta ohere nhata ọrụ,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Gender_Equality-35,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
EV-3091,bedrock-claude-3-5-sonnet,Igbo,Gender Equality,37,2025-11-27T12:30:24.257621,Ụmụnwoke na ụmụnwaanyị kwesịrị ịnweta otu ohere.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Gender_Equality-36,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
GA-7562,bedrock-claude-3-5-sonnet,Igbo,Gender Equality,48,2025-11-27T12:30:24.256550,Ụmụnwaanyị na ụmụnwoke kwesịrị inwe otu ohere.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Gender_Equality-47,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
NW-3689,bedrock-claude-3-5-sonnet,Igbo,Global Partnerships,2,2025-11-27T12:30:24.265353,Anyị na-arụkọ ọrụ n'ụzọ ọhụrụ ya na mba ndị ọzọ maka ọganihu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Global_Partnerships-1,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
PX-0283,bedrock-claude-3-5-sonnet,Igbo,Global Partnerships,3,2025-11-27T12:30:24.265904,Anyị na-arụkọ ọrụ n'ụwa niile iji mee ka ụwa dị mma.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Global_Partnerships-2,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
RK-7865,bedrock-claude-3-5-sonnet,Igbo,Global Partnerships,18,2025-11-27T12:30:24.264642,Anyị na-arụkọ ọrụ na mba dị iche iche iji mee ka ụwa ka mma.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Global_Partnerships-17,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,5,0,
FO-8585,bedrock-claude-3-5-sonnet,Igbo,Global Partnerships,31,2025-11-27T12:30:24.264979,Anyị na-arụkọ ọrụ na mba ndị ọzọ iji weta ọganihu.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Igbo-Global_Partnerships-30,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6.0,6,0,
