ID,model,target_language_name,topic,iteration,timestamp,target_language_sentence,batch_id,custom_id,model_suffix,Clarity / Readability,Naturalness / Colloquial / Context appropriateness,Formal Correctness,Critical Error,Comments (Optional),clarity_score,naturalness_score,correctness_score,has_critical_error,Sentence (in Target Language )
TM-0878-2,gpt-4.1-2025-04-14,Yoruba,Affordable and Clean Energy,18,2025-11-25T21:12:30.685062,"Ìmọ́ ayé tó ròyìn, à ń fẹ́ ká lè ní mọ́ iná tí kò ní jẹ owó púpò.",batch_6924d2634fc08190a7e8ef41dd79d8d9,Yoruba-Affordable_and_Clean_Energy-17,gpt-4_1,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0,
HB-9773-2,gpt-4.1-2025-04-14,Yoruba,Affordable and Clean Energy,46,2025-11-25T21:12:30.685353,Ṣe o mọ pe ina mọnamọna to din owo wulo fun gbogbo wa?,batch_6924d2634fc08190a7e8ef41dd79d8d9,Yoruba-Affordable_and_Clean_Energy-45,gpt-4_1,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
HS-0363-2,gpt-5,Yoruba,Affordable and Clean Energy,18,2025-11-25T21:13:53.223582,Ṣé a lè gba agbara oorun olówó poku fún gbogbo agbègbè?,batch_6924d274ef5081908a7a2e6cbfe404df,Yoruba-Affordable_and_Clean_Energy-17,gpt-5,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
AW-0084-2,gpt-5,Yoruba,Affordable and Clean Energy,46,2025-11-25T21:13:53.223817,Ṣé a le jẹ́ kí agbara mímọ́ ráyè díńkù owó?,batch_6924d274ef5081908a7a2e6cbfe404df,Yoruba-Affordable_and_Clean_Energy-45,gpt-5,1 - Very difficult to read and understand (Effectively incomprehensible),1 - Very unnatural and robotic,1 - Very heavily flawed (Severe grammatical/spelling errors),"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,1,1,1,
AY-2840-2,gpt-5-mini,Yoruba,Affordable and Clean Energy,18,2025-11-25T21:14:38.013349,Aṣayan agbara mimọ ati olowo poku yoo mu ilọsiwaju ilu wa.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Affordable_and_Clean_Energy-17,gpt-5-mini,1 - Very difficult to read and understand (Effectively incomprehensible),1 - Very unnatural and robotic,2 - Heavily flawed,"Yes – Critical Error Present (The output is nonsense, gibberish or in the wrong language)",,1,1,2,1,
SD-2604-2,gpt-5-mini,Yoruba,Affordable and Clean Energy,46,2025-11-25T21:14:38.013574,Ina to rọrùn lati ra ati mimọ n mu ilọsiwaju si agbegbe wa.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Affordable_and_Clean_Energy-45,gpt-5-mini,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5,5,0,
TV-7803-2,gpt-5-nano,Yoruba,Affordable and Clean Energy,27,2025-11-25T21:14:46.384321,Agbara to din owo ati mimọ jẹ anfaani si gbogbo eniyan.,batch_6924d24a35b88190bf1190e37df6136b,Yoruba-Affordable_and_Clean_Energy-26,gpt-5-nano,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5,5,0,
SD-9193-2,gpt-5-nano,Yoruba,Affordable and Clean Energy,46,2025-11-25T21:14:46.384462,Agbara to din owo ati mimọ ṣe iranlọwọ fun gbogbo wa.,batch_6924d24a35b88190bf1190e37df6136b,Yoruba-Affordable_and_Clean_Energy-45,gpt-5-nano,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0,
LG-0748-2,gpt-5.1,Yoruba,Affordable and Clean Energy,18,2025-11-25T21:16:56.019891,Ajọ ilu wa n gbe sori ẹrọ oorun lati fun gbogbo eniyan ni ina olowo poku.,batch_6924d29f3d80819099d62f3f2cae977e,Yoruba-Affordable_and_Clean_Energy-17,gpt-5_1,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0,
KB-1813-2,gpt-5.1,Yoruba,Affordable and Clean Energy,46,2025-11-25T21:16:56.020120,"Awọn ile tuntun ni ilu wa n lo panẹli oorun kekere, nitori o din owo ati pe o mọ ayika.",batch_6924d29f3d80819099d62f3f2cae977e,Yoruba-Affordable_and_Clean_Energy-45,gpt-5_1,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0,
PD-4677-2,bedrock-claude-3-5-sonnet,Yoruba,Child health,31,2025-11-27T12:30:24.288849,Ọmọ tí ó ní ìlera pípé yóò dàgbà dáradára.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Yoruba-Child_health-30,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
IO-7434-2,bedrock-claude-3-5-sonnet,Yoruba,Child health,49,2025-11-27T12:30:24.289494,Ọmọ tó ńlé alaafia yóò dàgbà dáradára.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Yoruba-Child_health-48,claude-3-5-sonnet-20241022-v2,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
FU-9132-2,claude-haiku-4-5-20251001,Yoruba,Child health,30,2025-11-25T21:28:36.813801,Omi ti o tutu ati ounjẹ ti o dara jẹ iyalẹnu fun aiku ọmọ ninu ẹ wo akoko yii.,msgbatch_01MBb73G9mxiVUMWL3P9VTsj,Yoruba-Child_health-29,claude-haiku-4-5-20251001,4 - Neutral / Neither easy nor difficult to read,4 - Neutral / Neither natural nor unnatural,4 - Neutral / Neither perfect nor heavily flawed (Average),No – No Critical Error (The output is a valid sentence in the target language),,4,4,4,0,
SA-3106-2,claude-haiku-4-5-20251001,Yoruba,Child health,47,2025-11-25T21:28:36.814396,Àwọn àbúrò ní nílò àpọ̀ ìfòǹdálẹ̀ láti máa ní oúnjẹ tó ń ké ara wọn loríi.,msgbatch_01MBb73G9mxiVUMWL3P9VTsj,Yoruba-Child_health-46,claude-haiku-4-5-20251001,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5,5,0,
FV-2405-2,claude-opus-4-5-20251101,Yoruba,Child health,12,2025-11-26T15:58:38.840002,Ìlera àwọn ọmọdé ṣe pàtàkì gan-an fún ọjọ́ ọ̀la tó dára.,msgbatch_013mLdhJZdAtT2yQAwSEvUh8,Yoruba-Child_health-11,claude-opus-4-5-20251101,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
IN-1992-2,claude-opus-4-5-20251101,Yoruba,Child health,44,2025-11-26T15:58:38.841306,"Ìlera ọmọ ṣe pàtàkì gan, a gbọdọ̀ mú wọn lọ sí ilé ìwòsàn láti ṣe àyẹ̀wò.",msgbatch_013mLdhJZdAtT2yQAwSEvUh8,Yoruba-Child_health-43,claude-opus-4-5-20251101,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
BF-4403-2,claude-sonnet-4-20250514,Yoruba,Child health,14,2025-11-25T21:26:50.821357,Ọmọde yii ni ilera to dara pupo nitori pe o n jeun ounjẹ to ni eroja to ye.,msgbatch_013YSRiW6Z3NCCKyVi3VcP99,Yoruba-Child_health-13,claude-sonnet-4-20250514,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5,5,0,
CC-8600-2,claude-sonnet-4-20250514,Yoruba,Child health,49,2025-11-25T21:26:50.822400,Ọmọde yii ni ilera ti o dara julọ ninu idile wa.,msgbatch_013YSRiW6Z3NCCKyVi3VcP99,Yoruba-Child_health-48,claude-sonnet-4-20250514,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
DU-6679-2,claude-sonnet-4-5-20250929,Yoruba,Child health,25,2025-11-25T21:28:29.543277,Ṣé o ti mu ọmọ rẹ lọ sí ilé ìwòsàn fún àyẹ̀wò láìpẹ́?,msgbatch_01LxPYszDcgGguRrBkEREyjE,Yoruba-Child_health-24,claude-sonnet-4-5-20250929,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0,
HW-0806-2,claude-sonnet-4-5-20250929,Yoruba,Child health,46,2025-11-25T21:28:29.543970,Ilera ọmọde jẹ pataki fun idagbasoke ti o dara ti awọn ọmọ wa.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Yoruba-Child_health-45,claude-sonnet-4-5-20250929,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
NA-9797-2,gpt-4.1-2025-04-14,Yoruba,Child health,30,2025-11-25T21:12:30.690621,Ìlera ọmọ jẹ́ pàtàkì fífi wọn jẹun tó dára.,batch_6924d2634fc08190a7e8ef41dd79d8d9,Yoruba-Child_health-29,gpt-4_1,4 - Neutral / Neither easy nor difficult to read,4 - Neutral / Neither natural nor unnatural,4 - Neutral / Neither perfect nor heavily flawed (Average),No – No Critical Error (The output is a valid sentence in the target language),,4,4,4,0,
OW-2962-2,gpt-4.1-2025-04-14,Yoruba,Child health,47,2025-11-25T21:12:30.690776,Ilera ọmọ jẹ pataki gidigidi fun idagbasoke rẹ.,batch_6924d2634fc08190a7e8ef41dd79d8d9,Yoruba-Child_health-46,gpt-4_1,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
BC-4683-2,gpt-5,Yoruba,Child health,30,2025-11-25T21:13:53.228234,Ìlera ọmọ ṣe pàtàkì; jẹ́ ká fun wọn ní ounjẹ tó péye.,batch_6924d274ef5081908a7a2e6cbfe404df,Yoruba-Child_health-29,gpt-5,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
LQ-4642-2,gpt-5,Yoruba,Child health,47,2025-11-25T21:13:53.228362,Ìlera ọmọ ṣe pataki; kí a màa lọ sí ilé ìwòsàn fun ayẹwo.,batch_6924d274ef5081908a7a2e6cbfe404df,Yoruba-Child_health-46,gpt-5,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
NK-4981-2,gpt-5-mini,Yoruba,Child health,30,2025-11-25T21:14:38.017773,Ṣe ọmọ rẹ ti gba ajesara gbogbo fun ilera tó dájú?,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Child_health-29,gpt-5-mini,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
TY-2705-2,gpt-5-mini,Yoruba,Child health,47,2025-11-25T21:14:38.017915,Ilọ́kànwá ounjẹ ati ajẹsara jẹ́ pataki fún ilera ọmọ ní ilé Yorùbá.,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Child_health-46,gpt-5-mini,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5,5,0,
XG-5073-2,gpt-5-nano,Yoruba,Child health,30,2025-11-25T21:14:46.388520,Báwo ni ilera ọmọ ṣe pataki fún ìdílé wa?,batch_6924d24a35b88190bf1190e37df6136b,Yoruba-Child_health-29,gpt-5-nano,6 - Easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,6,5,5,0,
LD-1462-2,gpt-5-nano,Yoruba,Child health,50,2025-11-25T21:14:46.388661,"Ilera ọmọde jẹ pataki, a gbọdọ fi ounje to dara fun un.",batch_6924d24a35b88190bf1190e37df6136b,Yoruba-Child_health-49,gpt-5-nano,5 - Somewhat easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,5,6,6,0,
AB-4854-2,gpt-5.1,Yoruba,Child health,30,2025-11-25T21:16:56.024286,Aṣeyọri ilera ọmọ bẹrẹ pẹlu ounjẹ to dara lojoojumọ.,batch_6924d29f3d80819099d62f3f2cae977e,Yoruba-Child_health-29,gpt-5_1,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0,
FK-5396-2,gpt-5.1,Yoruba,Child health,47,2025-11-25T21:16:56.024417,Akọ́bí mi lọ sí ilé ìwòsàn lónìí fún àyẹ̀wò ìlera ọmọ.,batch_6924d29f3d80819099d62f3f2cae977e,Yoruba-Child_health-46,gpt-5_1,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
ZR-6938-2,bedrock-claude-3-5-sonnet,Yoruba,Clean Water and Sanitation,10,2025-11-27T12:30:24.280029,Omi tútù jẹ́ pàtàkì fún ìlera àti ìmọ́tótó wa.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Yoruba-Clean_Water_and_Sanitation-9,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0,
WB-8989-2,bedrock-claude-3-5-sonnet,Yoruba,Clean Water and Sanitation,40,2025-11-27T12:30:24.281967,Omi tó mọ́ jẹ́ pàtàkì fún ìlera àti ìtọ́jú ara wa.,arn:aws:bedrock:us-east-1:576316821197:model-invocation-job/68wnl0qnbzg2,Yoruba-Clean_Water_and_Sanitation-39,claude-3-5-sonnet-20241022-v2,6 - Easy to read and understand,6 - Natural,6 - Formally correct,No – No Critical Error (The output is a valid sentence in the target language),,6,6,6,0,
XU-1556-2,claude-haiku-4-5-20251001,Yoruba,Clean Water and Sanitation,6,2025-11-25T21:28:36.794787,Omi mimọ jẹ nkan pataki fun ilera ati ẹ̀kó gbogbo awọn ọmọ ẹ̀yìn.,msgbatch_01MBb73G9mxiVUMWL3P9VTsj,Yoruba-Clean_Water_and_Sanitation-5,claude-haiku-4-5-20251001,5 - Somewhat easy to read and understand,5 - Somewhat natural,5 - Somewhat correct (Minor errors),No – No Critical Error (The output is a valid sentence in the target language),,5,5,5,0,
VV-3774-2,claude-haiku-4-5-20251001,Yoruba,Clean Water and Sanitation,50,2025-11-25T21:28:36.796073,Omi ti o kiko ni pataki fun ilera ati asaluse ti gbogbo eniyan ni aye.,msgbatch_01MBb73G9mxiVUMWL3P9VTsj,Yoruba-Clean_Water_and_Sanitation-49,claude-haiku-4-5-20251001,3 - Somewhat difficult to read and understand,3 - Somewhat unnatural,7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,3,3,7,0,
RO-2725-2,claude-opus-4-5-20251101,Yoruba,Clean Water and Sanitation,3,2025-11-26T15:58:38.528393,Omi mímọ́ jẹ́ pàtàkì fún ìlera àwọn ènìyàn ní gbogbo àgbègbè.,msgbatch_013mLdhJZdAtT2yQAwSEvUh8,Yoruba-Clean_Water_and_Sanitation-2,claude-opus-4-5-20251101,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
YR-4482-2,claude-opus-4-5-20251101,Yoruba,Clean Water and Sanitation,41,2025-11-26T15:58:38.529666,Omi mimọ ati imọtoto dara fun ilera gbogbo eniyan ni agbegbe wa.,msgbatch_013mLdhJZdAtT2yQAwSEvUh8,Yoruba-Clean_Water_and_Sanitation-40,claude-opus-4-5-20251101,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
ZM-3945-2,claude-sonnet-4-20250514,Yoruba,Clean Water and Sanitation,6,2025-11-25T21:26:50.802137,Omi mimọ ni a nilo fun ilera to dara julọ.,msgbatch_013YSRiW6Z3NCCKyVi3VcP99,Yoruba-Clean_Water_and_Sanitation-5,claude-sonnet-4-20250514,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
JN-1368-2,claude-sonnet-4-20250514,Yoruba,Clean Water and Sanitation,39,2025-11-25T21:26:50.803367,Omi mimọ jẹ pataki fun ilera ati igbesi aye wa.,msgbatch_013YSRiW6Z3NCCKyVi3VcP99,Yoruba-Clean_Water_and_Sanitation-38,claude-sonnet-4-20250514,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
PD-7957-2,claude-sonnet-4-5-20250929,Yoruba,Clean Water and Sanitation,19,2025-11-25T21:28:29.520807,Omi mímọ́ jẹ́ pàtàkì fún ìlera àti ìgbésí ayé tó dára fún gbogbo ènìyàn.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Yoruba-Clean_Water_and_Sanitation-18,claude-sonnet-4-5-20250929,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
SV-5972-2,claude-sonnet-4-5-20250929,Yoruba,Clean Water and Sanitation,34,2025-11-25T21:28:29.521466,Omi mímọ́ jẹ́ pàtàkì fún ìlera àti ààbò àwùjọ wa gbogbo.,msgbatch_01LxPYszDcgGguRrBkEREyjE,Yoruba-Clean_Water_and_Sanitation-33,claude-sonnet-4-5-20250929,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
TH-2265-2,gpt-4.1-2025-04-14,Yoruba,Clean Water and Sanitation,15,2025-11-25T21:12:30.684546,Omi mimọ ṣe pataki gidigidi fun ilera ati idagbasoke gbogbo awujọ.,batch_6924d2634fc08190a7e8ef41dd79d8d9,Yoruba-Clean_Water_and_Sanitation-14,gpt-4_1,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
VC-5671-2,gpt-4.1-2025-04-14,Yoruba,Clean Water and Sanitation,46,2025-11-25T21:12:30.684824,Omi mimọ ṣe pataki fun ilera ati idagbasoke gbogbo wa.,batch_6924d2634fc08190a7e8ef41dd79d8d9,Yoruba-Clean_Water_and_Sanitation-45,gpt-4_1,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
EG-2016-2,gpt-5,Yoruba,Clean Water and Sanitation,6,2025-11-25T21:13:53.223053,Ṣe àdúgbò wa ní Ìbàdàn ní omi mímọ àti ìmótótó?,batch_6924d274ef5081908a7a2e6cbfe404df,Yoruba-Clean_Water_and_Sanitation-5,gpt-5,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
YL-0751-2,gpt-5,Yoruba,Clean Water and Sanitation,50,2025-11-25T21:13:53.223425,Omi mimọ àti imototo jẹ pàtàkì fún ilera ni Naijiria.,batch_6924d274ef5081908a7a2e6cbfe404df,Yoruba-Clean_Water_and_Sanitation-49,gpt-5,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
BK-6623-2,gpt-5-mini,Yoruba,Clean Water and Sanitation,6,2025-11-25T21:14:38.012849,Ṣe ìjọba ń pèsè omi mímọ́ àti ilé ìtọju títọ́ fún gbogbo ẹbí?,batch_6924d28c60748190a6b989b1a6273f32,Yoruba-Clean_Water_and_Sanitation-5,gpt-5-mini,7 - Extremely easy to read and understand (Perfectly clear),7 - Extremely natural and colloquial (Native-speaker level),7 - Extremely correct (Academically perfect),No – No Critical Error (The output is a valid sentence in the target language),,7,7,7,0,
